gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,design,contrast,contrast_name,pct_cells_neoplastic,pct_cells_normal,pct_cells_smm_neoplastic,pct_cells_nbm_normal,patient_prevalence,recurrence_n_samples,recurrence_frac,recurrence_denom,recurrence_smm_n,recurrence_smm_denom,mgus_coverage_n,mgus_coverage_frac,mgus_coverage_denom,smm_coverage_n,smm_coverage_frac,smm_coverage_denom,mm_coverage_n,mm_coverage_frac,mm_coverage_denom,smmh_coverage_n,smmh_coverage_frac,smmh_coverage_denom,smml_coverage_n,smml_coverage_frac,smml_coverage_denom,mm_retained
ISCA1,99.15160944888959,0.22473634137989315,0.20624768974382468,1.0896429514387906,0.275870455108829,0.506148929107619,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.22440488729724037,0.15060705338215455,0.19325927796011108,0.15319468267581476,1.0,7,0.6363636363636364,11,3,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
ZCCHC6,57.0973351395011,0.23081328888825214,0.2518668729259538,0.9164098724333185,0.3594519592137999,0.5889518082469098,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.12592163471666315,0.0965503950664868,0.14680636202979044,0.09305317324185249,1.0,5,0.45454545454545453,11,2,5,2,0.6666666666666666,3,11,0.9166666666666666,12,7,0.875,8,8,0.8888888888888888,9,3,1.0,3,True
GAS1,0.33678760326684015,1.4160838817667163,1.6217782530081153,0.8731673884146172,0.3825718473338301,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0021592584790393935,0.0003854307188282906,0.002777076495834385,0.00032161234991423673,0.391304347826087,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
GAS1RR,0.7147039785667729,0.2855428938090904,0.8131202591625044,0.3511693265436446,0.7254613204047669,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0014219507057088687,0.0016380805550202352,0.0025246149962130774,0.0017152658662092624,0.2608695652173913,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
DAPK1,32.7848799320142,0.870664382509527,0.5452675684556034,1.5967653916692055,0.11031801311091288,0.29581546369783346,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.07699599747208763,0.031027172865677393,0.10893713708659429,0.02647941680960549,0.8695652173913043,7,0.6363636363636364,11,4,5,3,1.0,3,9,0.75,12,5,0.625,8,7,0.7777777777777778,9,2,0.6666666666666666,3,True
CTSL,22.343187259533305,1.7509676896658284,0.626684237353565,2.794019037498084,0.005205741394087439,0.04336431454623457,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.06319780914261638,0.017729813066101368,0.09757636960363544,0.015437392795883362,0.7391304347826086,5,0.45454545454545453,11,4,5,1,0.3333333333333333,3,6,0.5,12,2,0.25,8,4,0.4444444444444444,9,2,0.6666666666666666,3,False
CDK20,0.1828209883146457,1.7988598821679798,3.0547431451645974,0.5888743493918382,0.5559455658862811,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0012112913419001475,0.00028907303912121797,0.002145922746781116,0.0001072041166380789,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
SPIN1,11.174816665945112,0.761343958438264,0.2906162131681789,2.6197573429864907,0.008799235415134521,0.060965187843728424,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0318622287760691,0.01705530930815186,0.04102499368846251,0.015973413379073757,0.8695652173913043,1,0.09090909090909091,11,1,5,0,0.0,3,2,0.16666666666666666,12,1,0.125,8,1,0.1111111111111111,9,1,0.3333333333333333,3,True
S1PR3,2.4656214912475,1.4831742756505217,0.9396573990928289,1.578420259429042,0.11446909395206202,0.3032099362259639,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.001474615546661049,0.0014453651956060898,0.0025246149962130774,0.001286449399656947,0.2608695652173913,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CKS2,38.07497199108145,1.3537732831702751,0.45548527046192316,2.9721560080249523,0.0029571637967948077,0.02933862362865909,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.17289867284600802,0.03623048756985932,0.08836152486745771,0.03494854202401372,0.8695652173913043,7,0.6363636363636364,11,3,5,1,0.3333333333333333,3,7,0.5833333333333334,12,6,0.75,8,4,0.4444444444444444,9,3,1.0,3,True
SECISBP2,172.26196877081523,0.4336546403112222,0.1851642953423999,2.341999247259424,0.019180753608911888,0.10113567389754487,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.37012850221192334,0.22335710156099442,0.3688462509467306,0.22287735849056603,1.0,10,0.9090909090909091,11,4,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
SEMA4D,29.203170045169458,0.6554858913107066,0.36586071101785733,1.7916268994478415,0.07319275125598224,0.23255783548872538,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.05882662734358542,0.04143380227404124,0.0651350669022974,0.038700686106346485,0.9565217391304348,2,0.18181818181818182,11,1,5,0,0.0,3,7,0.5833333333333334,12,4,0.5,8,4,0.4444444444444444,9,3,1.0,3,True
GADD45G,5.253748130551481,0.46954932149134015,0.8314265686746017,0.5647514034099977,0.5722428654605035,0.7625867109235036,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.014535496102801769,0.00944305261129312,0.022721534965917698,0.009219554030874785,0.391304347826087,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,1,0.1111111111111111,9,0,0.0,3,True
DIRAS2,1.0620534783941262,3.3500772149286466,1.5001764322701088,2.233122146745911,0.025540890513916562,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.016800084263745522,0.00028907303912121797,0.0037869224943196163,0.0002144082332761578,0.5652173913043478,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
SYK,18.119348000456558,-1.1072415316770325,0.6148048992177512,-1.8009640669517022,0.07170854377699856,0.22931501531088203,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.024857804929429114,0.05155135864328387,0.02246907346629639,0.048027444253859346,0.6956521739130435,2,0.18181818181818182,11,1,5,0,0.0,3,2,0.16666666666666666,12,2,0.25,8,1,0.1111111111111111,9,1,0.3333333333333333,3,True
RP11-305L7.1,0.8465639599562268,2.678141368073795,1.5586868534543041,1.718203603333535,0.08575948452798705,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.004160522435222245,0.0003854307188282906,0.0031557687452663467,0.0004288164665523156,0.5217391304347826,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-305L7.3,0.5997130302141359,2.3487927701673263,2.217902129482736,1.0590155169358697,0.28959271303128886,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0016852749104697704,0.0001927153594141453,0.0022721534965917697,0.0002144082332761578,0.30434782608695654,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
LINC00484,0.37012347820487035,2.8082102951252845,3.233433951660708,0.8684916213250541,0.3851252571443895,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0006319780914261639,0.0,0.001009845998485231,0.0,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-305L7.7,0.7887143628351445,-0.8559814233850219,0.8588851966417479,-0.9966191369136647,0.3189494134209375,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.001105961659995787,0.0023125843129697438,0.0015147689977278464,0.0023584905660377358,0.17391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
AUH,61.525523661736145,0.5459490778428921,0.24623736403951774,2.2171658634035523,0.02661175936913865,0.12267963594474976,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.12571097535285444,0.08103680863364811,0.14428174703357738,0.08147512864493997,1.0,8,0.7272727272727273,11,4,5,2,0.6666666666666666,3,12,1.0,12,7,0.875,8,9,1.0,9,3,1.0,3,True
NFIL3,13.949378385590887,0.6553681929161869,0.47789528987997804,1.3713635743946768,0.17026164655551845,0.3821918646343485,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.03976195491889614,0.01965696666024282,0.042539762686190356,0.019082332761578044,0.8260869565217391,3,0.2727272727272727,11,1,5,1,0.3333333333333333,3,2,0.16666666666666666,12,3,0.375,8,0,0.0,9,2,0.6666666666666666,3,True
RP11-440G5.2,1.4679421263913963,0.46706103473615784,0.6216295147061446,0.7513495155662709,0.4524423368788293,0.6707476916945859,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0051084895723614914,0.0031798034303333975,0.00555415299166877,0.0028945111492281305,0.6956521739130435,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ROR2,8.8438170165721,3.0830914657007855,1.029169102857196,2.995709312630409,0.0027380731220320196,0.027802282067553866,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.03049294291131241,0.0034688764694546155,0.009972229235041655,0.003216123499142367,0.6521739130434783,3,0.2727272727272727,11,1,5,1,0.3333333333333333,3,2,0.16666666666666666,12,4,0.5,8,1,0.1111111111111111,9,1,0.3333333333333333,3,True
SPTLC1,29.65104241876173,0.12536658889090838,0.2846288707137794,0.440456333809426,0.6596066317305134,0.8222818946415491,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.06709500737307773,0.05347851223742532,0.07611714213582428,0.05274442538593482,0.9130434782608695,4,0.36363636363636365,11,2,5,1,0.3333333333333333,3,8,0.6666666666666666,12,7,0.875,8,5,0.5555555555555556,9,3,1.0,3,True
LINC00475,0.21393294248075448,1.9339969661457415,1.908643739441701,1.0132833729941957,0.31092482708570357,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0012112913419001475,9.635767970707265e-05,0.0018934612471598082,0.0001072041166380789,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
IARS,83.40389545052099,0.5042725005755418,0.18325018423119188,2.7518253402645545,0.005926411978659077,0.04698386142211117,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.21560985885822626,0.12593948737714397,0.22355465791466803,0.12071183533447684,1.0,8,0.7272727272727273,11,3,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
NOL8,54.476996589289705,0.4929232371124813,0.21987341590348236,2.2418500894571967,0.024971062683713165,0.1183879575767967,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.1429323783442174,0.0778570052033147,0.14983590002524616,0.07632933104631218,1.0,10,0.9090909090909091,11,5,5,2,0.6666666666666666,3,11,0.9166666666666666,12,8,1.0,8,8,0.8888888888888888,9,3,1.0,3,True
CENPP,4.995376038157648,1.2806417490616098,0.4926069185480256,2.5997234322983966,0.009329891970441682,0.06328060910412209,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.02101327153991995,0.005492387743303141,0.013759151729361272,0.0048241852487135506,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
OMD,0.08805491418680267,0.28516408389666104,3.2310580370438697,0.08825718406394234,0.9296722682755694,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.00031598904571308195,0.0001927153594141453,0.00012623074981065388,0.0002144082332761578,0.08695652173913043,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ECM2,0.10988475861533752,-0.22014845915442258,2.317516191753971,-0.09499327769002862,0.9243201664018698,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0002106593638087213,0.0006745037579495086,0.00025246149962130775,0.0007504288164665523,0.0,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
IPPK,6.949311208300026,0.6316334948356683,0.28810918913891015,2.1923406772393155,0.028354916659125692,0.1276708698728514,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.019959974720876343,0.011562921564848718,0.023605150214592276,0.011149228130360206,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
BICD2,15.396357521132819,0.8827238365879081,0.36016118144462095,2.4509133189958656,0.014249426321196485,0.08415972475418819,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.03486412471034338,0.017922528425515515,0.044685685432971474,0.017045454545454544,0.9565217391304348,2,0.18181818181818182,11,1,5,1,0.3333333333333333,3,4,0.3333333333333333,12,3,0.375,8,3,0.3333333333333333,9,1,0.3333333333333333,3,True
ZNF484,3.327752038557339,1.196375357802668,0.47498222201289103,2.518779235005133,0.011776246640023531,0.07414836784440554,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.010638297872340425,0.0030834457506263247,0.009719767735420349,0.003108919382504288,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
FGD3,11.920309171770246,1.0598605743757723,0.406927332898786,2.6045450592511283,0.00919963234035962,0.06279689892261249,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.023383189382768062,0.016091732511081133,0.030421610704367583,0.013507718696397941,0.8260869565217391,0,0.0,11,0,5,0,0.0,3,4,0.3333333333333333,12,1,0.125,8,3,0.3333333333333333,9,1,0.3333333333333333,3,False
SUSD3,67.33318131220405,-0.10396150159648122,0.4166116783868221,-0.24954053616315916,0.8029426890625798,0.9030081108516906,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.11817990309669264,0.12420504914241665,0.11752082807371876,0.1229631217838765,1.0,4,0.36363636363636365,11,2,5,2,0.6666666666666666,3,10,0.8333333333333334,12,6,0.75,8,7,0.7777777777777778,9,3,1.0,3,True
RP11-274J16.5,0.07365987229997248,1.5810729542028013,3.2954418812127284,0.4797757057153633,0.6313868894450385,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0007899726142827049,0.0,0.0003786922494319616,0.0,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CARD19,46.12458568013057,-0.040026475473604176,0.24814044113482422,-0.16130573190952077,0.8718526089694248,0.9392400438714524,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.10527701706340847,0.08595105029870881,0.10224690734662964,0.08769296740994854,1.0,9,0.8181818181818182,11,4,5,3,1.0,3,11,0.9166666666666666,12,7,0.875,8,8,0.8888888888888888,9,3,1.0,3,True
NINJ1,55.21665994337022,-0.6878529312791154,0.32472922954131694,-2.1182353441071937,0.03415514127159864,0.1440903766712279,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.07399410153781336,0.11476199653112353,0.08179752587730371,0.1163164665523156,1.0,5,0.45454545454545453,11,2,5,3,1.0,3,9,0.75,12,6,0.75,8,6,0.6666666666666666,9,3,1.0,3,True
WNK2,3.5207364395032297,0.9040084666859544,1.0095348023771373,0.8954703340165179,0.37053571727248824,0.6008570055290906,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.005003159890457131,0.004817883985353632,0.009214844736177733,0.00493138936535163,0.391304347826087,1,0.09090909090909091,11,1,5,0,0.0,3,1,0.08333333333333333,12,0,0.0,8,1,0.1111111111111111,9,0,0.0,3,True
RP11-165J3.6,0.4791587408619998,0.27696957246771825,1.204962096644148,0.2298574977910807,0.8182025038935596,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.001474615546661049,0.0007708614376565812,0.0011360767482958849,0.0008576329331046312,0.30434782608695654,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
FAM120AOS,79.30806160155119,0.16870773881937212,0.18163662220831187,0.9288200626517261,0.352982345320047,0.582972273155575,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.15030545607752266,0.13046829832337636,0.18126735672809896,0.12821612349914235,0.9565217391304348,8,0.7272727272727273,11,3,5,2,0.6666666666666666,3,12,1.0,12,7,0.875,8,9,1.0,9,3,1.0,3,True
FAM120A,88.54521509886898,0.5296435779148978,0.25298444878740306,2.093581563821683,0.03629727129189388,0.15031891486934795,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.22556351379818834,0.13412989015224513,0.23441050239838424,0.12960977701543738,1.0,6,0.5454545454545454,11,3,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
PHF2,9.214036930349607,0.4306558313327852,0.34099272439457645,1.2629472728410942,0.2066081294164951,0.4287567564306948,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.019064672424689278,0.013875505877818462,0.02385761171421358,0.013400514579759862,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,0,0.0,9,1,0.3333333333333333,3,True
PTPDC1,4.143042694543554,-0.12483042640792033,0.5378489454358542,-0.23209197948089696,0.8164665742621386,0.9098859071073881,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.00826838002949231,0.007515899017151667,0.011991921232012119,0.007504288164665523,0.6521739130434783,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-2B6.3,0.21048860713800138,1.101023687420509,1.647734176934849,0.6682046793911001,0.5040029488801515,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0018432694333263113,0.0003854307188282906,0.001009845998485231,0.00032161234991423673,0.34782608695652173,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-2B6.2,0.6007006225667132,0.19051655803045606,0.9198620349345323,0.20711427452706574,0.8359206143370601,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0031598904571308196,0.0014453651956060898,0.002145922746781116,0.0013936535162950257,0.391304347826087,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ZNF169,6.24371615427629,0.9500529461885348,0.3538753394550291,2.684710801412791,0.007259258912687388,0.05390924179127095,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.022382557404676637,0.010213914048949701,0.02246907346629639,0.009541166380789022,0.8260869565217391,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
RP11-307E17.8,1.5288570612575405,-1.3557365858663357,0.6958881681091788,-1.9482104280491699,0.05138978956058481,0.1859529613383599,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0020539287971350325,0.0035652341491616882,0.0023983842464024236,0.003537735849056604,0.17391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
MFSD14B,22.28280748099921,0.385893274130913,0.3050457259815501,1.2650341941006338,0.20585907049596974,0.42795480480294656,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.049294291131240786,0.037579495085758335,0.05049229992426155,0.036449399656946824,0.9565217391304348,5,0.45454545454545453,11,2,5,2,0.6666666666666666,3,7,0.5833333333333334,12,5,0.625,8,4,0.4444444444444444,9,3,1.0,3,True
PCAT7,1.667537085679175,0.9997740386249861,0.9585483327742331,1.0430084790105862,0.2969443657687081,0.5293042504746543,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0021065936380872128,0.0018307959144343805,0.002145922746781116,0.0016080617495711836,0.43478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
FBP1,188.59303885531344,0.31553836277024705,0.43066132315595046,0.7326833077508211,0.46375160713140684,0.6800416389033277,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.15994312197177166,0.2444594334168433,0.263317344105024,0.24614065180102915,1.0,3,0.2727272727272727,11,2,5,2,0.6666666666666666,3,11,0.9166666666666666,12,5,0.625,8,8,0.8888888888888888,9,3,1.0,3,False
C9orf3,5.963364538830037,0.6443593712865417,0.39953454720342874,1.612775104923422,0.10679337660515967,0.2908496768298065,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.016168106172319358,0.008479475814222393,0.01666245897500631,0.008254716981132075,0.782608695652174,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
FANCC,4.672910852432829,0.12487935262261439,0.3692341817388908,0.33821178752871967,0.7352035935687475,0.866519824054388,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.011744259532336212,0.008864906533050684,0.013254228730118656,0.008683533447684392,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-435O5.7,0.09083703161459136,0.3164847622242549,2.3949723193838137,0.13214547811796054,0.8948692249607425,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0005793132504739836,0.00028907303912121797,0.00025246149962130775,0.00032161234991423673,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-435O5.2,2.363469013092991,1.0920954889664647,0.6128368191530318,1.7820330874959343,0.07474383619410861,0.23570176031156745,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.01137560564567095,0.002794372711505107,0.007573844988639233,0.0027873070325900515,0.5217391304347826,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
PTCH1,8.809503306943157,0.04318746953319966,0.38577896176134097,0.11194874219169379,0.9108640487936309,0.958838846487526,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.025700442384664,0.016284447870495277,0.02448876546326685,0.016402229845626073,0.782608695652174,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
RP11-435O5.6,2.2296648722966816,-0.7409455548632473,0.9367021844820482,-0.7910150815682735,0.42893519075013975,0.6502574859773901,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0027385717295133768,0.006359606860666795,0.0023983842464024236,0.006003430531732418,0.2608695652173913,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-435O5.5,1.2615599146242829,-0.6316545839756104,0.6061548506163582,-1.042068018317965,0.29738014488646614,0.5297382645244445,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.00489783020855277,0.0041433802274041245,0.0035344609946983086,0.003966552315608919,0.6086956521739131,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ERCC6L2,16.26357672716256,0.6313520588507618,0.2703887285437989,2.3349792066073207,0.019544507013647124,0.10210917470351288,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.04134190014746156,0.02399306224706109,0.05213329967180005,0.022941680960548886,0.8260869565217391,2,0.18181818181818182,11,1,5,0,0.0,3,4,0.3333333333333333,12,4,0.5,8,2,0.2222222222222222,9,2,0.6666666666666666,3,True
RP11-569G13.2,0.17641014438872601,0.2194612913598967,1.632193649640005,0.13445787600527725,0.8930405186322294,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0007373077733305245,0.0005781460782424359,0.0005049229992426155,0.0006432246998284735,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
HSD17B3,0.5361181136192924,0.04436862955920915,1.3203351244970143,0.03360406667671703,0.9731928793622548,,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.0009479671371392458,0.0005781460782424359,0.0016409997475385005,0.0006432246998284735,0.17391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
SLC35D2,6.4848330128362885,0.5077304690181605,0.584690845869359,0.8683742401734228,0.385189492072597,0.613909604741711,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.01922266694754582,0.010021198689535556,0.018050997222923505,0.009648370497427101,0.6956521739130435,1,0.09090909090909091,11,0,5,0,0.0,3,1,0.08333333333333333,12,2,0.25,8,1,0.1111111111111111,9,0,0.0,3,True
ZNF367,1.9636088156941,2.6162727256916924,0.893223364566277,2.929024059913701,0.003400281012499019,0.03236693609835836,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.004634506003791869,0.0006745037579495086,0.006059075990911386,0.0006432246998284735,0.6086956521739131,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
HABP4,6.4638730012741785,0.591758872494711,0.46780437322844226,1.264970800531055,0.20588179526368466,0.42795480480294656,~status,"['status', 'neoplastic', 'normal']",B_SMM_vs_NBM,0.02264588160943754,0.009924841009828484,0.024236303963645543,0.00986277873070326,0.7391304347826086,1,0.09090909090909091,11,0,5,0,0.0,3,1,0.08333333333333333,12,2,0.25,8,0,0.0,9,1,0.3333333333333333,3,True
